	H1hesc_mean	K562_mean	fold_change	log2_fold_change
CTNNA1	63.437777	34.981087	1.81348787314	0.858767097984
CTNNA1	51.504184	28.426063	1.8118648423	0.857475340252
EBF1	0.019175	0.006924	2.76950155393	1.46962634798
EBF1	0.019533	0.006672	2.92742596085	1.54963268319
LOC441242	0.271715	0.449867	0.603988632695	-0.727406697173
MOXD2P	0.006183	0.002812	2.19857720033	1.1365701919
LOC101927040	0.007356	0.262806	0.0279889434121	-5.15899916384
FAM27A	0.159162	5.099038	0.0312140280959	-5.00166164415
FAM27A	0.271829	6.666494	0.0407754169998	-4.61615655869
LOC100507540	0.046801	0.059022	0.792949696138	-0.334698749051
LOC100507540	0.020662	0.024821	0.832468529417	-0.264532361217
LOC101928748	0.006118	0.002783	2.19857720033	1.1365701919
EDA	1.132724	0.050039	22.636944766	4.50060735039
EDA	1.243836	0.052723	23.5918811573	4.56021855493
KLHL5	2.412950	3.347510	0.720819182301	-0.472290690502
PLCXD3	0.014886	0.003261	4.56563816716	2.19081652861
OR2T6	0.010087	0.004588	2.19857720033	1.1365701919
OR4B1	0.010055	0.004573	2.19857720033	1.1365701919
OR8B2	0.009927	0.044993	0.220634424707	-2.18027018846
OR8B3	0.009927	0.036607	0.271177603604	-1.88269006281
OR10G3	0.009927	0.004515	2.19857720033	1.1365701919
HIST2H3A	1.200903	6.339552	0.189430307395	-2.40026092548
HIST2H3A	1.242318	6.803232	0.182606974612	-2.45318622526
MARCH2	5.339264	2.231723	2.39244092838	1.25848330365
BCOR	9.632725	19.104437	0.504214017424	-0.987891868428
CACNA1H	7.650638	0.029234	261.705292589	8.03179929076
KRTAP5-11	0.011258	0.009969	1.12929618437	0.175423916292
ACTR2	18.936177	62.394836	0.303489484127	-1.72028156674
LRSAM1	4.813506	2.964221	1.62386874666	0.699435027724
LRSAM1	4.671174	3.031337	1.54096155512	0.623830869034
ZNF32	6.952146	6.868316	1.01220534486	0.0175019974949
POTEA	0.004704	0.006572	0.715831713322	-0.482307634342
GPNMB	0.194762	0.038604	5.04512906427	2.33489117677
OR5H1	0.009927	0.004515	2.19857720033	1.1365701919
DNM1	8.946853	4.551967	1.96549178577	0.974890334427
MAGED1	30.796702	9.283335	3.31741805055	1.73006082746
OR51A4	0.009927	0.004515	2.19857720033	1.1365701919
OR2A7	0.791521	0.145232	5.45004663497	2.4462685748
OR4F6	0.009959	0.004530	2.19857720033	1.1365701919
OR6M1	0.028062	0.008708	3.22251049326	1.68818505635
OR10V1	0.010055	0.004573	2.19857720033	1.1365701919
OR5AK2	0.010055	0.004573	2.19857720033	1.1365701919
OR52H1	0.013982	0.006783	2.0613436267	1.04358502269
OR2A1	0.325321	0.009443	34.4520728063	5.10651888006
OR2A1	0.418159	0.009443	44.2838936346	5.46871017067
OR6F1	0.021080	0.004588	4.59437821631	2.19986962649
OR2AT4	0.009711	0.931480	0.0104250622429	-6.58380019246
OR9G4	0.009504	0.004323	2.19857720033	1.1365701919
OR5M8	0.009991	0.004544	2.19857720033	1.1365701919
OR6B1	0.014385	0.004544	3.16556462598	1.66246284893
OR6K2	0.009591	0.013088	0.732859066777	-0.448392308822
OR10A7	0.009833	0.004473	2.19857720033	1.1365701919
OR6N2	0.009802	0.004458	2.19857720033	1.1365701919
OR4F16	0.009959	0.274840	0.0362344144356	-4.78649560986
OR4F16	0.009959	0.315443	0.0315704565345	-4.98528106643
OR4F16	0.009959	0.274840	0.0362344144356	-4.78649560986
OR2AE1	0.009621	0.004376	2.19857720033	1.1365701919
OR4A15	0.009036	0.004110	2.19857720033	1.1365701919
OR4A16	0.009475	0.004310	2.19857720033	1.1365701919
CHD3	4.937451	6.846062	0.72121036258	-0.471507968868
LILRB1	0.003421	0.065914	0.0519084568338	-4.26788659073
OR5M11	0.010186	0.004633	2.19857720033	1.1365701919
OR9K2	0.009278	0.004220	2.19857720033	1.1365701919
PKP2	3.831893	0.534659	7.16698151892	2.84136563433
OR4F17	0.010186	0.055597	0.183214766694	-2.44839230882
OR11H1	0.009533	0.008362	1.13996271616	0.188986640095
OR51G2	0.009896	0.004501	2.19857720033	1.1365701919
OR51G1	0.009681	0.004403	2.19857720033	1.1365701919
OR1L4	0.009991	0.004544	2.19857720033	1.1365701919
OR1L3	0.009591	0.008414	1.13996271616	0.188986640095
OR2B3	0.008456	0.003846	2.19857720033	1.1365701919
OR4F3	0.009959	0.274840	0.0362344144356	-4.78649560986
OR4F3	0.009959	0.315443	0.0315704565345	-4.98528106643
OR4F3	0.009959	0.274840	0.0362344144356	-4.78649560986
IGF2BP2	15.338501	7.396001	2.07389122581	1.05234022776
OR2J3	0.008700	0.026145	0.332762777985	-1.58743402866
LRRC52	0.019702	0.003788	5.20098423857	2.37878466589
OR9G1	0.010186	0.004633	2.19857720033	1.1365701919
OR8H1	0.009991	0.004544	2.19857720033	1.1365701919
OR8G5	0.008984	0.909749	0.00987505975006	-6.66199480728
TRIM37	10.016753	4.205529	2.38180591006	1.25205585485
OR8D4	0.014248	0.004501	3.16556462598	1.66246284893
OR8B4	0.010055	0.021396	0.469942008527	-1.08944535761
OR8B12	0.010023	0.048844	0.205195318797	-2.28493027635
OR8U1	0.010055	0.004573	2.19857720033	1.1365701919
OR8A1	0.009533	0.761091	0.0125250951503	-6.31903462649
OR8S1	0.012457	0.043987	0.283197899387	-1.82011753058
OR7G2	0.009010	0.015807	0.569981358076	-0.811013359909
OR8K3	0.009959	0.004530	2.19857720033	1.1365701919
OR8H3	0.009959	0.004530	2.19857720033	1.1365701919
OR7D4	0.009151	0.006392	1.43166342665	0.517692365661
OR8H2	0.009959	0.004530	2.19857720033	1.1365701919
OR6Y1	0.009562	0.004349	2.19857720033	1.1365701919
OR7A10	0.010055	0.004573	2.19857720033	1.1365701919
OR6X1	0.019667	0.004530	4.34179758582	2.11829246922
OR6T1	0.022315	0.004376	5.09953947728	2.3503669679
OR6Q1	0.009802	0.004458	2.19857720033	1.1365701919
OR6N1	0.009959	0.004530	2.19857720033	1.1365701919
OR6K6	0.009062	0.004122	2.19857720033	1.1365701919
OR6C1	0.009959	0.004530	2.19857720033	1.1365701919
OR56B4	0.044637	0.024210	1.84373245208	0.882629318422
OR56A4	0.014053	0.003874	3.62739079065	1.85893217993
OR52W1	0.020686	0.009149	2.26103783064	1.1769851308
SP140	0.108275	0.031099	3.48158935641	1.79974605123
OR52N2	0.237054	0.004403	53.8375748129	5.75054151813
OR52E8	0.009802	0.004458	2.19857720033	1.1365701919
OR52E6	0.009927	0.004515	2.19857720033	1.1365701919
OR52E4	0.009959	0.004530	2.19857720033	1.1365701919
OR52E2	0.009562	0.004349	2.19857720033	1.1365701919
OR52D1	0.008790	0.615422	0.0142825627338	-6.12960132304
OR52B6	0.011318	0.011001	1.02877986007	0.0409343050995
OR52A5	0.009833	0.155252	0.0633364832962	-3.98081942459
OR51V1	0.009681	0.009120	1.06141701187	0.0859915768537
OR51T1	0.012806	0.003994	3.20614253049	1.68083856257
OR51S1	0.009621	0.004376	2.19857720033	1.1365701919
OR51M1	0.008840	0.054280	0.162851816594	-2.61836828196
OR51L1	0.009864	0.004487	2.19857720033	1.1365701919
OR51F2	0.009088	0.004134	2.19857720033	1.1365701919
OR51F1	0.009959	0.004530	2.19857720033	1.1365701919
OR51B6	0.009959	0.042870	0.232301660396	-2.10592862892
OR51A7	0.009959	0.004530	2.19857720033	1.1365701919
OR5T3	0.009142	0.004158	2.19857720033	1.1365701919
OR5T2	0.008660	0.003939	2.19857720033	1.1365701919
OR5T1	0.009533	0.004336	2.19857720033	1.1365701919
OR5R1	0.009591	0.004363	2.19857720033	1.1365701919
OR5M9	0.010023	0.004559	2.19857720033	1.1365701919
OR5M3	0.008898	0.004047	2.19857720033	1.1365701919
OR5M10	0.009864	0.004487	2.19857720033	1.1365701919
OR5M1	0.009864	0.004487	2.19857720033	1.1365701919
OR5L2	0.009991	0.004544	2.19857720033	1.1365701919
OR5L1	0.009991	0.004544	2.19857720033	1.1365701919
OR5K2	0.009833	0.014056	0.69957762568	-0.515443946046
OR5K1	0.009823	0.004468	2.19857720033	1.1365701919
OR5D14	0.009896	0.004501	2.19857720033	1.1365701919
OR14I1	0.009991	0.004544	2.19857720033	1.1365701919
OR5AU1	0.008588	0.003906	2.19857720033	1.1365701919
OR5AR1	0.010023	0.004559	2.19857720033	1.1365701919
OR5A1	0.018723	0.004487	4.17312995615	2.06112984851
OR4X2	0.010253	0.004664	2.19857720033	1.1365701919
OR4X1	0.010186	0.004633	2.19857720033	1.1365701919
OR4S1	0.010055	0.004573	2.19857720033	1.1365701919
OR4N5	0.010087	0.004588	2.19857720033	1.1365701919
OR4L1	0.009959	0.004530	2.19857720033	1.1365701919
OR4K17	0.009062	0.004122	2.19857720033	1.1365701919
OR4K13	0.010220	0.004648	2.19857720033	1.1365701919
OR1I1	0.008757	0.003983	2.19857720033	1.1365701919
OR4K14	0.010023	0.004559	2.19857720033	1.1365701919
OR4D9	0.009896	0.004501	2.19857720033	1.1365701919
OR2Z1	0.008856	0.016975	0.521721591439	-0.938647954377
OR2W5	0.006970	0.003170	2.19857720033	1.1365701919
OR4D6	0.009896	0.004501	2.19857720033	1.1365701919
OR4D2	0.010120	0.004603	2.19857720033	1.1365701919
OR2T5	0.009864	0.004487	2.19857720033	1.1365701919
OR2T4	0.008932	0.012768	0.699577625681	-0.515443946044
OR4D11	0.009991	0.008764	1.13996271616	0.188986640096
OR4D10	0.009991	0.004544	2.19857720033	1.1365701919
OR2T33	0.009711	0.019718	0.492477534478	-1.02187018075
OR4C6	0.010055	0.004573	2.19857720033	1.1365701919
OR2T10	0.009959	0.020868	0.477221142215	-1.06727013506
OR4C46	0.010055	0.004573	2.19857720033	1.1365701919
OR2T12	0.009711	0.009149	1.06141701187	0.0859915768546
OR4C3	0.009446	0.004296	2.19857720033	1.1365701919
OR2M7	0.009959	0.004530	2.19857720033	1.1365701919
OR4C16	0.010023	0.004559	2.19857720033	1.1365701919
OR2M3	0.009959	0.004530	2.19857720033	1.1365701919
OR4C11	0.008949	0.004071	2.19857720033	1.1365701919
OR2L3	0.009959	0.004530	2.19857720033	1.1365701919
OR2L2	0.008248	0.011790	0.699577625679	-0.515443946048
OR2F2	0.009802	0.004458	2.19857720033	1.1365701919
OR2D3	0.023822	0.026312	0.905358678171	-0.143438633407
DIO2	0.019632	0.001979	9.91805671123	3.31005747467
OR2AK2	0.009278	0.008741	1.06141701187	0.085991576858
OR2AG1	0.015460	0.032726	0.472414862516	-1.0818737412
OR2AG2	0.088851	0.252371	0.352063750827	-1.50609140275
OR2A25	0.010023	0.004559	2.19857720033	1.1365701919
OR13J1	0.071847	0.004530	15.8616680616	3.98747259213
OR13H1	0.016836	0.024250	0.694236637099	-0.526500592057
OR13F1	0.009741	0.004431	2.19857720033	1.1365701919
OR13D1	0.008984	0.017220	0.521721591438	-0.938647954379
OR13C8	0.009711	0.004417	2.19857720033	1.1365701919
OR13C5	0.009772	0.004444	2.19857720033	1.1365701919
OR13C2	0.009772	0.006508	1.50143242235	0.586339542408
OR11H6	0.009418	0.004284	2.19857720033	1.1365701919
OR11H4	0.009591	0.004363	2.19857720033	1.1365701919
OR10Z1	0.009927	0.004515	2.19857720033	1.1365701919
OR10X1	0.009533	0.004336	2.19857720033	1.1365701919
OR10K2	0.009959	0.004530	2.19857720033	1.1365701919
OR10T2	0.009896	0.004501	2.19857720033	1.1365701919
OR10S1	0.009389	0.040264	0.233192541894	-2.10040644677
OR10K1	0.009927	0.004515	2.19857720033	1.1365701919
OR10R2	0.009278	0.004220	2.19857720033	1.1365701919
OR10J5	0.010055	0.008820	1.13996271616	0.188986640096
OR10H5	0.009864	0.008653	1.13996271615	0.188986640092
OR10H4	0.009833	0.004473	2.19857720033	1.1365701919
OR10G8	0.009991	0.004544	2.19857720033	1.1365701919
OR10G7	0.009991	0.004544	2.19857720033	1.1365701919
OR10G4	0.012248	0.004544	2.69547122759	1.43053750981
OR10A6	0.009896	0.009323	1.06141701187	0.0859915768546
OR10A2	0.056106	0.034477	1.62732709626	0.702504264979
OR1N2	0.009418	0.006578	1.43166342665	0.517692365659
OR1M1	0.014293	0.004515	3.16556462598	1.66246284893
OR1L8	0.014600	0.004573	3.19236525485	1.67462572713
OR1L6	0.009991	0.004544	2.19857720033	1.1365701919
OR1J4	0.009927	0.004515	2.19857720033	1.1365701919
OR1J1	0.009651	0.016146	0.59769915036	-0.742508602939
OR1B1	0.009772	0.004444	2.19857720033	1.1365701919
FAM19A3	0.365437	0.005479	66.7007811781	6.05963175278
ITGA11	0.042759	0.002082	20.534723526	4.35999361828
METRNL	3.773688	8.408032	0.448819362899	-1.15579317706
PLA2G6	2.347294	1.894338	1.23911026055	0.309304569456
UMODL1	0.004832	0.001334	3.62143471268	1.85656136659
FGFRL1	6.424886	11.686504	0.549769733034	-0.863100611835
NRARP	7.187693	3.706140	1.93940174914	0.95561169022
PLEKHG7	0.004710	0.001901	2.47718485429	1.30870153044
SIRPB2	0.007997	0.020039	0.399081493879	-1.32524471483
ZNF705A	0.004588	0.003798	1.20790941917	0.27251227137
KRTAP5-2	0.061309	0.003805	16.1127144312	4.01012765327
AGMO	0.061145	0.092103	0.663872739905	-0.591021382087
TMEM220	0.548205	0.032886	16.6700318083	4.05918495204
ZCCHC16	0.032590	0.001438	22.6641093012	4.50233755935
OR13A1	0.043947	0.048278	0.910284605707	-0.135610412162
CCDC144NL	0.478501	1.884813	0.253872097364	-1.97782625527
ZNF740	5.727132	5.807521	0.986157749705	-0.0201096506036
OR4F4	0.010186	0.042359	0.240472965651	-2.05605338182
OR52M1	0.009802	0.004458	2.19857720033	1.1365701919
OR2T2	0.009591	0.004363	2.19857720033	1.1365701919
OR2A12	0.022218	0.008792	2.5270452586	1.33745150274
OR10AD1	0.035933	0.176264	0.203861612695	-2.29433795459
QSOX1	26.110033	18.238998	1.43154981225	0.517577871267
TUSC1	0.766052	0.001723	444.573285632	8.79627744933
OR4P4	0.009959	0.004530	2.19857720033	1.1365701919
GRK6	9.346513	18.986328	0.492275955023	-1.02246082132
OR8J3	0.009864	0.004487	2.19857720033	1.1365701919
CAPNS1	58.388220	75.928084	0.768993726571	-0.378956266118
OR4S2	0.009991	0.004544	2.19857720033	1.1365701919
OR8K5	0.010120	0.004603	2.19857720033	1.1365701919
GRK4	0.151723	0.334956	0.452964764979	-1.14252926397
ANXA13	0.005832	0.002653	2.19857720033	1.1365701919
OR52B2	0.015873	0.004376	3.62739079065	1.85893217993
GPRASP2	3.020066	1.076487	2.80548308707	1.48824921551
BMF	6.105031	0.520275	11.7342297942	3.55265124492
OGDH	13.907307	16.750108	0.830281624963	-0.268327324665
HBM	0.038535	0.016007	2.40731677943	1.26742599891
TSPYL6	0.006469	3.160771	0.00204660573029	-8.93255108447
PARP3	0.344538	2.116681	0.162772770457	-2.61906871723
MANBAL	18.577056	7.496889	2.47796870503	1.30915796739
CDY1B	0.004211	0.001915	2.19857720033	1.1365701919
CDY1B	0.004211	0.001915	2.19857720033	1.1365701919
SLC6A19	0.008016	1.646282	0.00486908687049	-7.68213304437
TEX11	0.077213	0.128612	0.600358422485	-0.736104027574
ATP5S	2.003836	1.707255	1.1737178983	0.231085700075
GTF2IRD2B	0.756605	1.537014	0.492256344962	-1.02251829295
ATP5S	1.990054	1.935081	1.0284086693	0.0404136769945
ERLIN2	4.211683	4.226295	0.996542690605	-0.00499648530202
KLHL31	0.055999	0.000741	75.5716121553	6.23977249476
OR8I2	0.010023	0.004559	2.19857720033	1.1365701919
OR10A3	0.040103	0.008681	4.61991740702	2.20786705996
GLE1	3.589802	12.063101	0.297585341835	-1.74862462954
ATP5J	29.217495	88.061660	0.331784513023	-1.59168154888
MTFP1	18.528023	10.529162	1.7596864104	0.815318352461
SMAD1	3.070787	0.025678	119.587039476	6.90191723235
UQCR10	42.208771	40.099972	1.05258853604	0.0739415873353
LEPR	0.549664	8.960782	0.0613410546766	-4.02700321776
C11orf49	6.522543	4.855282	1.34339104384	0.425879315856
C11orf49	5.800199	4.281491	1.35471485019	0.437989215037
OR56A3	0.014203	0.004487	3.16556462598	1.66246284893
BICD1	5.100540	1.871051	2.7260291113	1.44680096879
TPD52L1	2.074529	21.679912	0.0956889830104	-3.38550335776
TPD52L1	2.052532	21.339951	0.0961826051775	-3.37808018656
TPD52L1	1.716130	18.018018	0.0952452114302	-3.39220962861
OR5AP2	0.009833	0.004473	2.19857720033	1.1365701919
POTEA	0.005057	0.007065	0.715831713323	-0.482307634341
FAM150B	0.966012	0.016571	58.2942894321	5.86528265736
OR8D2	0.009991	0.057288	0.174392806503	-2.51958756301
OR8D1	0.010087	0.113063	0.0892198458166	-3.48649153482
KCTD11	2.835628	1.241950	2.28320595904	1.19106100528
GPR139	0.182493	0.003434	53.1472157964	5.73192221069
OR8K1	0.009741	0.004431	2.19857720033	1.1365701919
XKRY2	0.005917	0.002691	2.19857720033	1.1365701919
XKRY2	0.005917	0.002691	2.19857720033	1.1365701919
ANXA2	23.475459	29.710019	0.790152960901	-0.339796132013
ANXA2	23.689763	30.003585	0.789564412709	-0.340871128859
MYL4	0.099033	51.661898	0.00191694312581	-9.02697675064
PDE4DIP	3.919414	33.371787	0.117446931858	-3.0899190695
MCTP1	0.313921	0.061771	5.08199906901	2.3453961111
BPY2C	0.007717	0.003510	2.19857720033	1.1365701919
BPY2C	0.007717	0.003510	2.19857720033	1.1365701919
BPY2C	0.007717	0.003510	2.19857720033	1.1365701919
SFR1	0.913284	2.166488	0.421550300366	-1.24622330771
BPY2B	0.007717	0.003510	2.19857720033	1.1365701919
BPY2B	0.007717	0.003510	2.19857720033	1.1365701919
BPY2B	0.007717	0.003510	2.19857720033	1.1365701919
GOLGA7	7.719956	13.554664	0.569542428004	-0.812124775535
FMO3	0.005448	0.002031	2.68207091316	1.42334738217
ATP5G3	35.748313	101.620574	0.351782234342	-1.50724546903
SUMO4	0.239983	0.316053	0.759311149634	-0.3972369022
AWAT2	0.007395	0.001997	3.70303655775	1.8887087924
C1orf194	0.058038	0.025826	2.24724274651	1.16815597244
ANKRD53	0.165637	0.024723	6.6997852141	2.74411484549
AFTPH	2.372524	3.817212	0.621533046096	-0.686096995369
SERPINA1	0.020436	0.006221	3.28512867137	1.71594987889
SERPINA1	0.022451	0.006834	3.28512867137	1.71594987889
ATP5D	33.159880	56.186395	0.590176327255	-0.760782041342
PLEKHA1	4.240024	0.193235	21.9422894164	4.45564215652
ATP5C1	45.712809	85.966723	0.531750042214	-0.911179852171
OR6S1	0.015491	0.004271	3.62739079065	1.85893217993
OR5D13	0.009896	0.004501	2.19857720033	1.1365701919
OR14A16	0.010055	0.004573	2.19857720033	1.1365701919
OR4D5	0.014188	0.004444	3.19236525484	1.67462572713
OR2T11	0.014339	0.004473	3.20614253049	1.68083856257
OR2L8	0.009959	0.004530	2.19857720033	1.1365701919
OR13C3	0.008958	0.004074	2.19857720033	1.1365701919
OR5W2	0.010023	0.004559	2.19857720033	1.1365701919
OR11L1	0.009651	0.004390	2.19857720032	1.1365701919
OR7G3	0.009959	0.015046	0.661903274121	-0.595307687736
OR2W3	0.012163	1.953899	0.00622497033768	-7.32771732199
OR13C9	0.009772	0.004444	2.19857720033	1.1365701919
OR4C13	0.009088	0.004134	2.19857720033	1.1365701919
OR5A2	0.009591	0.004363	2.19857720033	1.1365701919
OR10G9	0.009991	0.004544	2.19857720033	1.1365701919
OR5D18	0.009927	0.004515	2.19857720033	1.1365701919
ATP5A1	183.054143	92.659160	1.97556446329	0.982264922673
ASTL	0.247338	0.006293	39.3063904367	5.29669197994
MTUS1	0.665048	0.035914	18.5175762311	4.21082337123
C4B	0.153126	1.052847	0.145440132397	-2.78150267693
C4B	0.273555	1.649445	0.165846717069	-2.59207764058
PPARA	0.481275	0.642575	0.748979722414	-0.41700143464
ATP5G1	24.287071	36.555198	0.664394452258	-0.589888068146
MTUS1	0.644361	0.023739	27.1438515382	4.76255353933
MTUS1	0.637803	0.023137	27.5659610518	4.7848159949
OR5C1	0.009711	0.004417	2.19857720033	1.1365701919
OR52N5	0.009045	0.008521	1.06141701187	0.0859915768567
OR5AS1	0.009591	0.004363	2.19857720033	1.1365701919
OR13C4	0.009772	0.004444	2.19857720033	1.1365701919
OR4C15	0.008403	0.003822	2.19857720033	1.1365701919
OR14C36	0.009959	0.004530	2.19857720033	1.1365701919
HCFC1R1	32.330675	16.259151	1.98846023671	0.991651712823
OR52J3	0.009991	0.004544	2.19857720033	1.1365701919
OR2G2	0.009802	0.004458	2.19857720033	1.1365701919
OR2G3	0.010055	0.013067	0.76946531851	-0.378071792298
OR52N1	0.009711	0.004417	2.19857720033	1.1365701919
NT5C1B	0.018706	0.018533	1.00932797074	0.0133950395355
UBASH3A	0.008850	0.219804	0.0402615353119	-4.6344540015
GMPR2	23.412090	11.993422	1.95207750532	0.965010334831
ANO7	0.563224	0.278139	2.02496824658	1.01789928535
HSFY2	0.009001	0.004094	2.19857720033	1.1365701919
HSFY2	0.009001	0.004094	2.19857720033	1.1365701919
C14orf37	3.887148	0.044537	87.2789136834	6.44756124016
OR2T35	0.009621	0.004376	2.19857720033	1.1365701919
OR2T27	0.009802	0.004458	2.19857720033	1.1365701919
OR2T34	0.009772	0.004444	2.19857720033	1.1365701919
OR2A42	0.325321	0.009443	34.4520728063	5.10651888006
OR2A42	0.418159	0.009443	44.2838936346	5.46871017067
C10orf55	1.146078	1.218479	0.940580559389	-0.0883765810656
TOMM5	44.864803	85.301404	0.525956210829	-0.926985403829
BLID	0.010847	0.004934	2.19857720033	1.1365701919
ATP1A4	0.077874	0.012117	6.42674138013	2.68408741774
CDY2B	0.004774	0.002171	2.19857720032	1.13657019189
CDY2B	0.004774	0.002171	2.19857720032	1.13657019189
LCN10	0.555551	0.018718	29.6799279659	4.89141568539
DDI1	0.005152	0.001628	3.16556462598	1.66246284893
TMEM240	1.229305	0.217034	5.66410862286	2.50184893282
TYMP	0.165831	1.159516	0.143017676351	-2.80573462615
MED11	8.350999	3.553056	2.35037052248	1.23288820735
LCN9	3.150155	0.008034	392.121329573	8.61515630965
OR4F15	0.009959	0.012942	0.769465318509	-0.378071792301
OR6V1	0.009927	0.006934	1.43166342665	0.51769236566
CYP27C1	0.880483	0.002592	339.649883542	8.4079045493
SPOPL	0.810659	0.568456	1.4260725975	0.512047427356
TMEM211	0.075418	0.008349	9.03348911738	3.17528332548
OR2A14	0.034533	0.004559	7.57511770639	2.92126830616
LYRM5	0.599903	7.005024	0.0856389069405	-3.54558980789
OR9A2	0.010023	0.004559	2.19857720033	1.1365701919
OR2Y1	0.009991	0.004544	2.19857720033	1.1365701919
OR9A4	0.020679	0.004501	4.59437821631	2.19986962649
PDE9A	10.364124	0.005906	1754.79724164	10.7770886284
PDE9A	10.393991	0.005597	1857.0889551	10.8588272071
PDE9A	10.843319	0.006916	1567.77333882	10.6145012812
PDE9A	10.820892	0.006723	1609.63263448	10.6525157451
PDE9A	10.945052	0.006555	1669.66599014	10.705343811
PDE9A	10.402375	0.005731	1815.22965943	10.8259363715
PDE9A	10.921060	0.006381	1711.5252858	10.7410668913
PDE9A	10.833181	0.006176	1753.94347155	10.7763865361
PDE9A	11.055419	0.005685	1944.54652058	10.9252180343
TIMM50	20.293268	22.312045	0.909520772355	-0.136821507223
GALK2	1.641625	5.832695	0.28145227268	-1.82903779711
GRB10	17.701424	14.207858	1.24588967639	0.31717632328
GRB10	18.392217	14.771282	1.24513342905	0.316300350416
GRB10	18.901669	15.112328	1.25074504462	0.322787736462
CD36	0.124227	0.029824	4.16528269995	2.05841441539
CD36	0.219697	0.048570	4.52333351357	2.17738637241
TM6SF2	1.801561	0.011611	155.16077113	7.27762004079
RORC	0.107798	0.002047	52.6645938693	5.71876146632
TAGLN	42.021523	1.128485	37.2371232758	5.21866971784
UGP2	110.135667	18.922012	5.82050517081	2.54114437234
VEGFC	0.231586	0.002031	114.002901354	6.83292673097
NDUFV3	15.329868	16.887770	0.907749721115	-0.139633513096
SNCB	1.860290	0.013255	140.349316139	7.13287822402
ATP2C1	13.260035	5.901696	2.24681751302	1.16788295329
ATP2C1	13.242375	5.922193	2.23605956152	1.16095861751
ZDHHC13	4.202868	2.676235	1.57044058007	0.651169357532
KRTAP5-5	0.019249	0.003775	5.09953947728	2.3503669679
LSS	18.897231	15.072638	1.25374411087	0.326242924172
TYMP	0.173940	1.237576	0.140548923424	-2.83085569188
NR1H4	0.005022	0.022271	0.225500613278	-2.14879673781
DNAJB3	0.009789	0.082450	0.118729019595	-3.07425549513
CD44	0.626083	0.589588	1.06189878219	0.0866462582384
CD44	0.908267	0.768832	1.18136024879	0.240448973115
CD44	0.903692	0.731727	1.23501289482	0.304526105128
CD44	0.817490	0.667848	1.22406575873	0.291681063955
FNDC9	0.013019	0.031799	0.409419080376	-1.28834975627
ATP2B2	0.061043	0.004891	12.4800635347	3.64155337371
SPINK14	0.031413	0.014288	2.19857720033	1.1365701919
OR4N2	0.009268	0.004216	2.19857720033	1.1365701919
CCDC18	1.729541	3.638018	0.475407427153	-1.07276365262
LINC01278	5.326824	2.831344	1.88137666253	0.911788713701
LRRC37BP1	2.513056	0.133576	18.8136168824	4.23370532581
ADIPOR1	16.065697	30.145105	0.532945488209	-0.907940118962
ADIPOR1	16.139795	30.363548	0.531551677294	-0.911718137934
FRMD4B	0.511037	0.031480	16.2338851335	4.02093640544
LOC101928290	0.279718	0.486761	0.574650866935	-0.799242391912
EXPH5	0.416339	0.233601	1.78226969575	0.83371566418
PPP2R3B	11.968804	3.627164	3.29976927314	1.7223651517
PPP2R3B	0.003838	0.001746	2.19857720032	1.13657019189
MACF1	13.744830	13.269183	1.03584597024	0.0508094909676
KLHL5	2.321037	3.236836	0.717069694394	-0.479814748806
BECN1P1	0.015464	0.013834	1.11782416066	0.160693262867
ATF5	3.394636	118.018796	0.0287635224521	-5.11961582717
ZNF154	1.741411	0.085100	20.4631186746	4.35495413017
ZNF154	1.741211	0.084074	20.7105620716	4.37229480281
SGK223	10.188936	0.253631	40.1722671624	5.32812797852
TBCK	1.456595	1.720082	0.846817287678	-0.239877372786
TBCK	1.508161	1.802161	0.836862027106	-0.256938308693
LOC400891	0.022894	0.074475	0.30740616464	-1.70178199815
DLG1	5.485564	7.875461	0.696538771949	-0.521724434032
LOC102467217	0.013297	0.008856	1.50143242236	0.58633954241
LOC101927488	0.018760	0.008533	2.19857720033	1.1365701919
LOC102546226	0.017102	0.010063	1.69942424845	0.765046055424
LOC100505878	0.012285	0.005588	2.19857720033	1.1365701919
LOC102503429	0.023880	0.010862	2.19857720033	1.1365701919
LOC102467226	0.018464	0.159563	0.115714589491	-3.11135732155
LOC101929528	0.005513	0.002508	2.19857720033	1.1365701919
DEPDC5	2.381481	1.212871	1.9635074298	0.973433057093
FAM227A	0.418341	0.066253	6.31433231112	2.6586301889
PTPN20B	0.007135	0.014167	0.503634392427	-0.989551289014
SNX21	3.278134	1.315495	2.49193892048	1.31726870713
TCEAL1	0.720573	0.621219	1.15993395944	0.214042668194
TCEAL1	0.746925	0.635959	1.17448685858	0.232030571014
WBP5	9.399934	15.475587	0.607404056938	-0.719271550385
WBP5	9.426831	15.520771	0.607368746583	-0.719355421333
WBP5	9.928762	15.251549	0.651000217779	-0.619270068872
LOC101929086	0.006416	0.017434	0.367990541605	-1.44225940946
LOC100506725	0.008692	0.003953	2.19857720033	1.1365701919
LOC102467212	0.031238	0.009743	3.20614253049	1.68083856257
LOC283856	0.049650	0.001587	31.2861516531	4.96745230596
LOC146481	0.005135	0.004505	1.13996271616	0.188986640095
LOC145837	0.023207	0.144145	0.160995741713	-2.63490556487
FAM74A6	0.012032	0.008404	1.43166342665	0.517692365661
LINC00478	0.003426	0.005493	0.623720821301	-0.681027674536
